business_id,business_name,phone,website,address,neighborhood_area,category_primary,rating_primary_value,chamber_member,website_verified
la_fitness,LA Fitness,(305) 665-7846,https://www.lafitness.com/Pages/clubhome.aspx?clubid=712&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,5701 Sunset Drive,Sunset / South Gables,wellness,2.7,N,verified
laindustriabakerycafe,La Industria Bakery & Cafe,(786) 803-8333,https://www.laindustriabakery.com/,,Coral Gables,food_beverage,4.7,N,verified
lajamotecacoralgables,La Jamoteca Coral Gables,(305) 399-9095,http://www.lajamoteca.com/,,Miracle Mile,retail,4.9,N,verified
la_palma,La Palma,(305) 261-1113,,6091 Southwest 8th Street,Coral Gables,food_beverage,4,N,
la_pata_gorda,La Pata Gorda,(786) 741-4961,https://lapatagorda.com/,"232 Miracle Mile, Coral Gables, FL 33134",Coral Gables,other,4.8,Y,verified
laperlaautoreir,La Perla Auto Repair Corp,(786) 401-7020,,,Coral Gables,auto_dealer,4.5,N,
lapremiereecole,La Premiere Ecole,,,,Douglas Road Corridor,education,,N,
lapremiererealty,LA PREMIERE Realty,(305) 927-8103,http://www.lapremiererealty.com/,,Coral Gables,real_estate,5.0,N,verified
la_provence,La Provence,(305) 476-0530,,"2300 Ponce de Leon Blvd, Coral Gables, FL 33134",Ponce de Leon Corridor,retail,4.4,N,
larocamiami,La Roca Miami,(520) 245-7020,https://www.larocacc.com/miami/,,Bird Road Corridor,nonprofit,4.9,N,verified
larosagastrobar,La Rosa Gastrobar,(786) 870-5466,https://www.larosagastrobar.com/?y_source=1_MjAxNTc0NDk5Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Miracle Mile,food_beverage,4.9,N,verified
la_rosa_restaurant,La Rosa Restaurant,(305) 215-7947,https://larosagastrobar.com,"382 Miracle Mile, Coral Gables, FL 33134",Coral Gables,food_beverage,4.9,Y,unverified
latabernagiralda,La Taberna Giralda,(786) 362-5677,http://www.giralda254.com/,,Miracle Mile,food_beverage,4.3,N,verified
ladintaxfinancialgroupcoralgablesmiamifinancialadvisors,Ladin Tax & Financial Group - Coral Gables & Miami Financial Advisors,(305) 444-4898,http://www.ladintax.com/,,Miracle Mile,financial_services,5.0,N,verified
lag_realty_international_s_a,"LAG REALTY INTERNATIONAL, S. A.",(507) 340-6444,https://laglex.com,"4601 Ponce de Leon Blvd Suite 102, Coral Gables, FL 33146",Coral Gables,real_estate,5,Y,unverified
lakeside_expo_center,Lakeside Expo Center,,https://events.miami.edu/lakeside_expo_center_17,1280 Stanford Drive,University of Miami Area,other,,N,verified
lakeside_patio_stage,Lakeside Patio Stage,(305) 445-1119,http://www.gablestage.org/,"1200 Anastasia Ave #230, Coral Gables, FL 33134",University of Miami Area,arts_culture,4.8,N,unverified
lamoursfl,Lamour spa fl,(305) 992-0630,https://lamourspafl.com/?contact_posted=true#ContactForm-AcDc2d2N4VDc4MUxpc__contact_form_3BFzBK,,Ponce de Leon Corridor,wellness,4.9,N,verified
lannasiancafe,LAN Pan Asian Cafe,(305) 661-8141,http://lanpanasian.com/,"8332 South Dixie Highway, Miami, FL 33143",Sunset / South Gables,food_beverage,,N,verified
landrovercoralgables,Land Rover Coral Gables,(305) 476-4000,https://www.landrovercoralgables.com/,,Bird Road Corridor,auto_dealer,4.8,N,verified
landmark_at_merrick_park,Landmark at Merrick Park,(786) 574-4116,https://www.landmarktheatres.com/miami/the-landmark-at-merrick-park,"358 San Lorenzo Ave, Coral Gables, FL 33146, United States",Bird Road Corridor,arts_culture,4.3,N,verified
landmarkwinespiritsminorussakeshop,Landmark Wine & Spirits + Minoru's Sake Shop,(212) 242-2323,http://www.wineon23.com/,,Coral Gables,food_beverage,4.7,N,verified
lanes,Lanes,(305) 667-3101,http://lanessouthmiami.com/,"5700 Sunset Dr, South Miami, FL 33143",Sunset / South Gables,retail,4.4,N,verified
lansighttechnology,Lansight Technology,(305) 445-8897,http://www.lansight.com/,,Ponce de Leon Corridor,technology,4.9,N,verified
large_metal_b,Large Metal B,(786) 703-3125,http://hqdtechusa.com/,"3202 Coral Wy unit b, Coral Gables, FL 33145",University of Miami Area,hospitality,4.6,N,unverified
larkin_community_hospital,Larkin Community Hospital,(305) 284-7500,https://larkinhealth.com/en/,7031 Southwest 62nd Avenue,Sunset / South Gables,healthcare,4.5,N,verified
lasamericasdaycarecenter,Las Americas Day Care Center,,,,Coral Gables,education,,N,
lasalledrycleaners,LaSalle Dry Cleaners,(305) 446-6458,http://www.lasalledrycleaners.com/,,Miracle Mile,personal_services,3.3,N,verified
latin_american_art_museum,Latin American Art Museum,(305) 989-9085,http://www.latinartcore.com/,"1646 SW 8th St, Miami, FL 33135",Coral Gables,arts_culture,4.5,N,verified
latin_press_media__events,Latin Press Media & Events,(305) 285-3133,https://www.latinpressinc.com/en/,600 Southwest 22nd Avenue,Coral Gables,marketing,5,N,verified
laura_l_russo_esq_llc,"Laura L. Russo, Esq. LLC",(305) 476-8300,http://www.rexrussolaw.com/contact.html,"1550 Madruga Ave, Coral Gables, FL 33146",Coral Gables,legal,,Y,unverified
laurensfacetheday,Lauren's Face the Day,(305) 448-9400,http://www.laurensfacetheday.com/,,Alhambra Circle,wellness,5.0,N,verified
lavender_greenberg_estate_planning_probate_law,Lavender Greenberg Estate Planning & Probate Law,(786) 832-4694,http://lglawmiami.com/,"2525 Ponce de Leon Blvd Suit 300, Coral Gables, FL 33134, United States",Coral Gables,legal,5,Y,verified
lawofficeofdiaznunezelorza,Law Office of Diaz & Nunez Elorza PA,(305) 521-3299,http://www.diazelorza.com/,,Coral Gables,legal,4.9,N,verified
law_office_of_ferdie_and_lones_chartered,Law Office of Ferdie and Lones Chartered,(305) 445-3557,https://ferdieandlones.com/,717 Ponce de Leon Boulevard,Coral Gables,legal,5,N,verified
law_office_of_francisco_a_marty,Law Office of Francisco A. Marty,(305) 545-5282,http://criminaldefenseattorneys.miami/,"6790 Coral Wy 3rd floor, Miami, FL 33155",Coral Gables,legal,5,Y,verified
law_office_of_francisco_cieza_pa,"Law Office of Francisco Cieza, P.A.",(786) 423-8144,http://www.ciezalawfirm.com/,"2525 Ponce de Leon Blvd Suit 300, Miami, FL 33134",Coral Gables,legal,5,Y,verified
law_office_of_vanessa_d_torres_pa,Law Office of Vanessa D. Torres P.A.,(786) 801-0271,http://www.vdtlaw.com/,"999 Ponce de Leon Blvd # 500, Coral Gables, FL 33134",Coral Gables,legal,4.9,Y,verified
lawofficesofandrearouviere,Law Offices of Andre A. Rouviere,(305) 774-7000,https://rouvierelawfirm.com/,,Bird Road Corridor,legal,4.8,N,verified
lawofficesofdiegotraibel,Law Offices of Diego Traibel,(305) 791-6775,,,Ponce de Leon Corridor,legal,5.0,N,
lawofficesoflawrenceskatz,Law Offices of Lawrence S. Katz PA,(305) 670-8656,https://www.katzfamilylaw.com/?npcmp=dir:local:2113713:33156,"Miami, FL - Serving Coral Gables",Coral Gables,legal,4.7,N,verified
lawofficesofmjlouis,Law Offices of M J Louis,(305) 377-9646,http://mjlouislaw.com/,,Miracle Mile,legal,5.0,N,verified
lawofficesofmartinjrivas,Law Offices of Martin J Rivas PA,(305) 441-2221,,,Coral Gables,legal,4.8,N,
lawofficesofrodrigosdasilva,Law Offices of Rodrigo S. Da Silva PA,(305) 615-1434,http://rdasilvalaw.com/,"Miami, FL - Serving Coral Gables",Coral Gables,legal,5,N,verified
le_parc_caf,Le Parc Cafe,(305) 772-8785,https://www.coralgablescountryclub.com/leparc-caf%C3%A9,997 North Greenway Drive,Coral Gables,food_beverage,4.7,N,unverified
lercbonjourcafbistro,"Le Parc-Bonjour, Café Bistro",(305) 722-8785,https://leparccafe.com/,,Coral Gables,food_beverage,4.7,N,verified
le_paris_cake_design_bakery,Le Paris Cake Design Bakery,(305) 269-7000,http://lepariscakedesign.com/,6180 Southwest 8th Street,Coral Gables,food_beverage,4.3,N,verified
le_petit_caf,Le petit cafe,(305) 442-9915,,92 Miracle Mile,Miracle Mile,food_beverage,4.3,N,
lepetitscoralgables,Le Petit Spa Corp. - Coral Gables,(786) 801-1140,http://www.lepetiteyouthspa.com/,,Ponce de Leon Corridor,wellness,4.9,N,verified
leaderservice,Leader Service,(305) 858-1020,https://leaderservicemiami.com/,"1700 Coral Way, Miami, FL 33145",Coral Gables,auto_dealer,4.9,N,verified
learningworkshop,Learning Workshop,,,,Sunset / South Gables,education,,N,
leasing_office__district_west_gables,Leasing Office - District West Gables,(786) 765-4586,https://solenawestmiami.com/?utm_source=gmb&utm_medium=organic,2001 Ludlam Road,Coral Gables,real_estate,4.6,N,unverified
leeschool,Lee School,,,,Sunset / South Gables,education,,N,
legacy,LEGACY,(305) 240-1096,https://legacyfit.com/,,Ponce de Leon Corridor,wellness,4.7,N,verified
legal_services_of_greater_miami_inc,Legal Services of Greater Miami Inc.,(305) 438-2513,http://www.legalservicesmiami.org/,"4343 W Flagler St #100, Miami, FL 33134",Coral Gables,legal,4,Y,verified
legends_miami_hurricanes,Legends  Miami Hurricanes,(305) 284-2211,https://miamihurricanes.com,"1320 S Dixie Hwy, Coral Gables, FL 33146",Coral Gables,accounting,4.6,Y,unverified
leicastoremiami,Leica Store Miami,(305) 921-4433,http://www.leicastoremiami.com/,,Miracle Mile,retail,4.7,N,verified
lenscrafters,LensCrafters,(786) 526-5053,https://local.lenscrafters.com/fl/coral-gables/358-san-lorenzo-avenue.html?cid=yext_E896&y_source=1_MTc0MzI4MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"Second Floor, 358 San Lorenzo Ave Space 2305, Coral Gables, FL 33146",Coral Gables,wellness,4.9,Y,verified
let_go_stress_llc,"Let Go Stress, LLC",(786) 328-8437,https://www.letgostress.com/,"3309 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,wellness,5,Y,verified
let_them_have_cake_llc,"Let Them Have Cake, LLC",(305) 987-3428,https://letthemhavecakemiami.com/,"367 Alhambra Cir, Coral Gables, FL 33134",Coral Gables,food_beverage,4.9,Y,verified
letsprototype,Let's prototype,(786) 402-1124,https://letsprototype.com/en,,Ponce de Leon Corridor,healthcare,4.6,N,verified
leticiainsuranceagency,Leticia Insurance Agency,(305) 631-2094,http://www.leticiainsuranceagency.com/,,Coral Gables,insurance,4.8,N,verified
leunamjrodriguezmd,"Leunam J. Rodriguez, MD, LLC",(305) 663-0088,https://baptisthealth.net/doctors/primary-care/leunam-jesys-rodriguez/869929,,University of Miami,other,4.3,N,verified
liberty_elevator_corporation,Liberty Elevator Corporation,(800) 522-4551,https://florida.libertyelevator.com/en/locations/Coral-Gables/,,Coral Gables,construction,,Y,verified
liberty_health_sciences,Liberty Health Sciences,(786) 598-2022,https://www.libertyhealthsciences.com,6827 Southwest 40th Street,Bird Road Corridor,retail,4.7,N,unverified
librera_san_pablo,Libreria San Pablo,(305) 269-9585,http://www.sanpablomia.com/,5800 Southwest 8th Street,Coral Gables,retail,4.9,N,verified
life_imaging_fla,Life Imaging FLA,(772) 773-6675,https://lifeimagingfla.com/contact/?utm_source=gmb_auth,"2344 Douglas Rd, Coral Gables, FL 33134",Coral Gables,other,4.9,Y,verified
lifescoralgables,Life Spa Coral Gables,(786) 437-4424,http://www.lifespaonline.com/,,Coral Gables,wellness,4.8,N,verified
life_theory_inc,Life Theory Inc.,(786) 676-2592,https://lifetheorymia.com/,"2525 Ponce de Leon Blvd STE 302, Coral Gables, FL 33134",Coral Gables,healthcare,5,Y,verified
life_time,Life Time,(786) 437-4467,https://www.lifetime.life/locations/fl/coral-gables.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,237 South Dixie Highway,Coral Gables,wellness,3.8,Y,verified
lifetimecoralgables,Life Time Coral Gables,(786) 437-4407,https://www.lifetime.life/locations/fl/coral-gables.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,Coral Gables,wellness,3.8,N,verified
lifeclinicchiropracticrehabilitationcoralgablesfl,"LifeClinic Chiropractic & Rehabilitation - Coral Gables, FL",(786) 437-4458,https://lifeclinic.lifetime.life/locations/fl/coral-gables.html,,Coral Gables,healthcare,4.9,N,verified
lighthouse_internet_media,Lighthouse Internet Media,(305) 987-2506,https://lighthouseinternetmedia.com/,,Coral Gables,marketing,,Y,verified
lightrailyoga,Lightrail Yoga,(786) 294-1264,http://www.lightrailyoga.com/,,Ponce de Leon Corridor,wellness,5.0,N,verified
liksbeautyandwellnesssfacialandbodycontouring,Liks Beauty and Wellness Spa- Facial and Body Contouring,(954) 505-0734,https://www.liksbeautymiami.com/,,Coral Gables,healthcare,4.9,N,verified
lilianafineartgallery,Liliana Fine Art Gallery,(786) 635-4912,,,Coral Gables,arts_culture,5.0,N,
lilly_pulitzer,Lilly Pulitzer,(305) 441-9837,https://www.lillypulitzer.com/store/details/?storeId=80228-262&city=coral-gables&utm_source=gmb&utm_medium=organic,"358 San Lorenzo Ave #1525, Coral Gables, FL 33146",Coral Gables,other,4.2,Y,verified
lolnmartischools,Lincoln Marti Schools,,http://www.lincoln-marti.com/,,Douglas Road Corridor,education,,N,verified
lolnmartischool,Lincoln-Marti School,,http://www.lincoln-marti.com/,,Coral Gables,education,,N,verified
lolnmartischool1stcampus,Lincoln-Marti School 1st Campus,,,,Coral Gables,education,,N,
lolnmartischool3rdcampus,Lincoln-Marti School 3rd Campus,,,,Douglas Road Corridor,education,,N,
liquor_dreams,Liquor Dreams,(305) 456-3567,http://liquordreams.com/,248 Giralda Avenue,Miracle Mile,food_beverage,4.9,N,verified
lisandrasjewelryofmiami,Lisandra’s Jewelry of Miami,(305) 269-3889,,,Coral Gables,retail,5.0,N,
lisset_galeyev_photography,Lisset Galeyev Photography,(786) 768-5104,https://www.lissetgaleyevphotography.com/,"2614 SW 8th St, Miami, FL 33135",Coral Gables,media_entertainment,5,Y,verified
little_caesars,Little Caesars,(305) 661-7202,https://littlecaesars.com/en-us/store/494,4100 Southwest 67th Avenue,Bird Road Corridor,food_beverage,4.1,N,verified
littlehavanagiftshop,LITTLE HAVANA GIFT SHOP,(786) 768-1170,https://littlehavanagiftshop.com/,,Coral Gables,retail,4.5,N,verified
little_local,Little Local,(305) 439-6641,https://littlelocal.co,"Miami, 3808 SW 8th St, Coral Gables, FL 33134",Coral Gables,personal_services,4.8,Y,unverified
littlepeoplelearningcenter,Little People Learning Center,,,,Coral Gables,education,,N,
littlepeopleschool,Little People School,,,,Coral Gables,education,,N,
littleshavernumber1josemartischool,Little Shaver Number 1 Jose Marti School,,,,Douglas Road Corridor,education,,N,
live_like_bella_childhood_cancer_foundation,Live Like Bella(R) Childhood Cancer Foundation,(786) 505-3914,http://livelikebella.org/,"2199 Ponce de Leon Blvd #303, Coral Gables, FL 33134",Coral Gables,nonprofit,5.0,Y,verified
llakhdar_coaching,Llakhdar Coaching,(850) 322-8109,https://lakhdarcoaching.com,,Coral Gables,consulting,,Y,unverified
loews_coral_gables_hotel,Loews Coral Gables Hotel,(786) 772-7676,https://www.loewshotels.com/coral-gables,2950 Coconut Grove Drive,downtown coral gables,hospitality,4.6,Y,verified
loewscoralgableshotel,Loews Coral Gables Hotel,(786) 772-7600,https://www.loewshotels.com/coral-gables,,Coral Gables,hospitality,4.6,N,verified
lokal_burgers_and_beer,Lokal Burgers and Beer,(305) 442-3377,https://www.kushhospitality.com/lokal,3190 Commodore Plaza,Coral Gables,food_beverage,4.5,N,verified
lolysmiami,Loly Spa Miami,(786) 659-7859,https://www.lolyspa.com/,,Ponce de Leon Corridor,wellness,5.0,N,verified
lolysoptical,Loly's Optical,(305) 446-8220,http://www.lolysoptical.com/,,Coral Gables,healthcare,4.0,N,verified
lomax_legal_pllc,Lomax Legal PLLC,(305) 582-6506,http://www.lomaxlegal.com/,"396 Alhambra Cir # 202, Coral Gables, FL 33134",Coral Gables,legal,3,Y,verified
longevity_pr_agency,Longevity PR Agency,(305) 989-4824,http://www.longevitymedia.co/,"253 NE 2nd St #609, Miami, FL 33132",Coral Gables,marketing,,Y,unverified
los_gallegos,Los Gallegos,(305) 661-3040,https://www.instagram.com/losgallegosmiami,6549 Bird Road,Bird Road Corridor,food_beverage,4.5,N,verified
los_jalapeos_coral_way,Los Jalapenos Coral Way,,,2090 Ludlam Road,Coral Gables,food_beverage,4.3,N,
los_ranchos_coral_gables,Los Ranchos Coral Gables,(305) 220-5153,https://losranchossteakhouse.com,"2728 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,other,4.1,Y,unverified
lot28,Lot28,(917) 528-2072,,,Coral Gables,retail,5.0,N,
lovediscoveryinstitute,Love Discovery Institute,(305) 518-1178,https://www.lovediscovery.org/?utm_campaign=gmb,,Coral Gables,healthcare,4.8,N,verified
lovesac,Lovesac,(305) 476-6017,http://www.lovesac.com/,,Bird Road Corridor,retail,4.3,N,verified
lowe_art_gallery,Lowe Art Gallery,(305) 284-3535,https://www.lowe.miami.edu/,"1301 Stanford Dr, Miami, FL 33146",University of Miami Area,arts_culture,4.6,N,verified
lowe_art_museum,Lowe Art Museum,(305) 284-3535,https://www.lowe.miami.edu/,"1301 Stanford Dr, Miami, FL 33146",Coral Gables,arts_culture,4.6,Y,verified
lowell_international_realty_llc,"Lowell International Realty, LLC",(305) 520-5420,https://thelanigroup.com/,"4601 Ponce de Leon Blvd Suite 102, Coral Gables, FL 33146",Coral Gables,real_estate,5,Y,verified
lrk_seating_products_llc,"LRK Seating Products, LLC",(305) 926-6277,https://lrkseating.com/,"15763 NW 16th Ct, Miami, FL 33169",Coral Gables,retail,5,Y,verified
luca_osteria,Luca Osteria,(305) 381-5097,http://www.lucamiami.com/,,Giralda Plaza,food_beverage,4.2,N,verified
lucasautoreir,Lucas Auto Repair,(305) 264-0220,,,Coral Gables,auto_dealer,4.8,N,
lucernebakery,Lucerne Bakery,(305) 986-1507,https://www.lucernebakery.com/,,Coral Gables,food_beverage,4.5,N,verified
luckyconcretecoralgables,Lucky Concrete Coral Gables,(786) 692-4274,https://luckysconcretecoralgables.com/,,Coral Gables,construction,5.0,N,verified
ludlamelementaryschool,Ludlam Elementary School,,https://ludlamelementary.net/,,Sunset / South Gables,education,,N,verified
ludlam_insurance,Ludlam Insurance,(305) 669-8823,,2504 Southwest 67th Avenue,Coral Gables,insurance,4.7,N,
ludos,Ludo's,,http://www.ludosristorante.com,,Douglas Road Corridor,food_beverage,,N,unverified
luis_galindo_latin_america_restaurant,Luis Galindo Latin America Restaurant,(305) 267-9995,https://luisgalindolatinamerica.shop/,,Coral Gables,food_beverage,4.3,N,verified
lulu,Lulu,(305) 506-1378,https://shop.lululemon.com/stores/us/coral-gables/merrick-park?utm_source=organic&utm_medium=local_listings&utm_campaign=GBP,"342 San Lorenzo Ave Unit 1050, Coral Gables, FL 33146",Douglas Road Corridor,food_beverage,4.1,N,verified
luly_b_inc,Luly B Inc.,(305) 417-8817,http://www.lulyb.com/,,Coral Gables,consulting,5,Y,verified
luminaireflagship,Luminaire Flagship,(305) 448-7367,https://www.luminaire.com/,,Miracle Mile,retail,4.4,N,verified
luxlifestylechiropracticdrbrittanyhollidaydc,"Lux Lifestyle Chiropractic || Dr. Brittany Holliday, DC",(786) 919-6316,https://www.luxlifestylechiropractic.com/,,Ponce de Leon Corridor,healthcare,5.0,N,verified
luxeproperties,LUXE Properties,(305) 438-7764,http://liveluxehomes.com/,,Ponce de Leon Corridor,real_estate,4.6,N,verified
luxon_construction,Luxon Construction,(786) 862-6033,https://luxonconstruction.com/,,Coral Gables,construction,5.0,Y,verified
mcautotech,M C Auto Tech,(305) 662-6273,http://www.facebook.com/DrGasket,,Sunset / South Gables,auto_dealer,4.8,N,verified
