business_id,business_name,category_primary,postcode,expected_dataset,license_status,license_number,license_expiry,matched_name,match_score,notes
miyaresgroup,Miyares Group,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
mobil,Mobil,auto_dealer,33146,,not_required,,,,,
modelsdreams,Models Dream Spa,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
modernhomes,Modern Homes,healthcare,33133,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
modofurniture,Modo Furniture,retail,33146,,not_required,,,,,
moi_homemade_peruvian_bakery,Moi Homemade Peruvian Bakery,food_beverage,33143,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
moisesgross,Moises|Gross,legal,33134,,not_required,,,,,
monahanmijaresc,Monahan Mijares CPA,accounting,33134,,not_required,,,,,
monalisa_pizzeria_italian_restaurant,Monalisa Pizzeria Italian Restaurant,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
monsalve_integrative_health,Monsalve Integrative Health,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
montes_de_oca,Montes de Oca,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
montessori_childrens_house,Montessori Childrens House,education,33146,,not_required,,,,,
montessori_international_school,Montessori International School,education,33146,,not_required,,,,,
montessori_smart_learning_academy,Montessori Smart Learning Academy,education,33134,,not_required,,,,,
montica_jewelry,Montica Jewelry,retail,33146,,not_required,,,,,
montys,Monty's,food_beverage,33133,food_service,verified_active,SEA2323337,10/01/2026,MONTYS AT COCONUT GROVE,100,
montyscoconutgrove,Monty's Coconut Grove,food_beverage,33133,food_service,verified_active,SEA2323337,10/01/2026,MONTYS AT COCONUT GROVE,100,
moodwellnesss,Mood Wellness Spa,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
moraysjewelers,Morays Jewelers,retail,33134,,not_required,,,,,
morgan_horton_law,Morgan Horton Law,legal,33134,,not_required,,,,,
morganstanleyfinancialadvisors,Morgan Stanley Financial Advisors,financial_services,33134,,not_required,,,,,
mortons_the_steakhouse,Morton's The Steakhouse,food_beverage,33134,food_service,verified_active,SEA2331771,10/01/2026,MORTON'S STEAKHOUSE,100,
motek_coral_gables,Motek Coral Gables,food_beverage,33134,food_service,verified_active,SEA2330745,10/01/2026,MOTEK GABLES,100,
mountnebocommunitydaycarecenter,Mount Nebo Community Day Care Center,education,33143,,not_required,,,,,
mount_sinai_primary_specialty_care_coral_gables,Mount Sinai Primary & Specialty Care Coral Gables,technology,33134,,not_required,,,,,
mrjeffcleaners,Mr Jeff Cleaners,personal_services,33143,,not_required,,,,,
mr_c_miami__coconut_grove,Mr. C Miami - Coconut Grove,hospitality,33133,,not_required,,,,,
museinthegables,Muse In the Gables,personal_services,33134,,not_required,,,,,
music_for_your_eyes,Music for your Eyes,hospitality,33146,,not_required,,,,,
mytimenailbar,My Time Nail Bar,personal_services,33134,,not_required,,,,,
mycardiologist,MyCardiologist,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
myfloridamsp,MyFloridaMSP LLC,technology,33134,,not_required,,,,,
n0vanailzz,N0vanailzz,personal_services,33134,,not_required,,,,,
nailspearlss,Nails & Pearls Spa,personal_services,33134,,not_required,,,,,
nailsbyyc,Nails by Yc,personal_services,33134,,not_required,,,,,
nailsdelrosario,Nails Del Rosario,personal_services,33134,,not_required,,,,,
nailsartbykarla,Nailsart by Karla,personal_services,33134,,not_required,,,,,
naked_farmer,Naked Farmer,other,33134,,not_required,,,,,
nanceschool,Nance School,education,33133,,not_required,,,,,
natalcounseling,Natal Counseling,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
national_headache_institute,National Headache Institute,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
nationalshrineofourladyofcharity,National Shrine of Our Lady of Charity,nonprofit,33133,,not_required,,,,,
national_stem_cell_clinic,National Stem Cell Clinic,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
navarro_discount_pharmacy,Navarro Discount Pharmacy,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
ncafinancialservices,NCA FINANCIAL SERVICES,financial_services,33134,,not_required,,,,,
neatwaxing,Neat Waxing,personal_services,33134,,not_required,,,,,
neighborhood_tennis,Neighborhood Tennis,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
neimanmarcus,Neiman Marcus,retail,33146,,not_required,,,,,
neoklasikmodernartisanbakery,Neoklasik Modern Artisan Bakery,food_beverage,33134,food_service,verified_active,SEA2336384,10/01/2026,NEOKLASIK,100,
netsmiamidigitalmarketing,NetsMiami Digital Marketing,marketing,33134,,not_required,,,,,
new_company_beauty_shop,New Company Beauty Shop,personal_services,33155,,not_required,,,,,
newdaychiropracticclinic,New Day Chiropractic Clinic,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
newlifepresbyteriankindergartendaycare,New Life Presbyterian Kindergarten/Day Care,education,33146,,not_required,,,,,
newsunrisedaycarecenter,New Sunrise Day Care Center,education,33134,,not_required,,,,,
nexogy,nexogy,technology,33134,,not_required,,,,,
nicestbarbersbarbershop,Nicest Barbers Barbershop,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
nicholsarchitects,Nichols Architects,professional_services,33134,,not_required,,,,,
nicklaus_childrens_hospital,Nicklaus Childrens Hospital,healthcare,33155,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
nicolevaldesphdassociates,Nicole Valdes Ph.D. & Associates P.A.,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
ninoskahuertagallery,Ninoska Huerta Gallery,arts_culture,33134,,not_required,,,,,
noboundariessport,No Boundaries Sport,retail,33134,,not_required,,,,,
noble_insurance_group,Noble Insurance Group,insurance,33134,,not_required,,,,,
noblhausmiami,NOBLHAUS MIAMI,arts_culture,33134,,not_required,,,,,
nonnoscafe,Nonnos Cafe,food_beverage,33134,food_service,verified_active,NOS2319547,10/01/2026,NONNOS CAFE,100,
nordstrom,Nordstrom,retail,33146,,not_required,,,,,
northern_trust,Northern Trust,banking,33134,,not_required,,,,,
northwestern_mutual_coral_gables,Northwestern Mutual  Coral Gables,financial_services,33134,,not_required,,,,,
nr_cpas_and_business_advisors,NR CPAs and Business Advisors,accounting,33156,,not_required,,,,,
nsiinsurance,NSI Insurance,insurance,33134,,not_required,,,,,
osole_boutique,O'sole Boutique,retail,33133,,not_required,,,,,
ogee_paint,O-Gee Paint,retail,33155,,not_required,,,,,
oak_harbors_laundry,Oak Harbor's laundry,personal_services,33133,,not_required,,,,,
oasischiropracticcenter,Oasis Chiropractic Center,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
obepowerchargingstation,Obe Power Charging Station,construction,33134,construction,unlicensed,,,,,no active DBPR Construction Industry license found in area
obmiarchitectureinteriordesignfirm,OBMI Architecture & Interior Design Firm,professional_services,33134,,not_required,,,,,
oceanautoclub,Ocean Auto Club,auto_dealer,33155,,not_required,,,,,
ocean_bank,Ocean Bank,banking,33143,,not_required,,,,,
oceanlmrealty,Ocean Palm Realty,real_estate,33134,real_estate,verified_active,CQ1031134,31-MAR-27,OCEAN PALM REALTY INC,100,
oceanpsychologygroup,Ocean Psychology Group,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
oceansideconstructionremodeling,Oceanside Construction & Remodeling,construction,33134,construction,verified_active,CGC020606,08/31/2026,R B S CONSTRUCTION INC,100,
odebrecht,Odebrecht,construction,33134,construction,inactive_or_expired,FRO5274,,ODEBRECHT - CFE JOINT VENTURE,100,license FRO5274 status=
office_of_disability_services,Office of Disability Services,professional_services,33146,,not_required,,,,,
office_of_the_university_registrar,Office of the University Registrar,education,33146,,not_required,,,,,
office_of_undergraduate_admission,Office of Undergraduate Admission,professional_services,33146,,not_required,,,,,
ohmarynails,Oh Mary Nails,personal_services,33134,,not_required,,,,,
ohmboutique,Ohm Boutique,retail,33143,,not_required,,,,,
olasbeautyroom,Ola’s Beauty Room,personal_services,33146,,not_required,,,,,
oneinsuranceservices,One Insurance Services LLC,insurance,33134,,not_required,,,,,
one_sothebys_international_realty,One Sotheby's International Realty,real_estate,33143,real_estate,verified_active,CQ238064,31-MAR-28,C H REALTY INC,100,
onestopconstruction,One Stop Construction,construction,33134,construction,verified_active,CGC1505208,08/31/2026,ONE STOP CONSTRUCTION INC,100,
one_white_orchid_inc,One White Orchid Inc.,other,33155,,not_required,,,,,
opulence_entertainment_group,Opulence Entertainment Group,retail,33134,,not_required,,,,,
opulenzza_jewlery,Opulenzza Jewlery,retail,33134,,not_required,,,,,
orangetheoryfitness,Orangetheory Fitness,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
orangetheory_fitness_coral_gables,Orangetheory Fitness Coral Gables,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
origen,Origen,retail,33134,,not_required,,,,,
originphysicaltherapy,Origin Physical Therapy,healthcare,33133,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
original_uncle_toms_barbecue,Original Uncle Tom's Barbecue,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
origini_italian_market,Origini Italian Market,retail,33155,,not_required,,,,,
orion,Orion,auto_dealer,33134,,not_required,,,,,
orion_mart,Orion Mart,retail,33134,,not_required,,,,,
orion_merchant_solutions_petro_solutions,Orion Merchant Solutions / Petro Solutions,retail,33134,,not_required,,,,,
orlando_optical,Orlando Optical,retail,33134,,not_required,,,,,
orno_miami,Orno Miami,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
oscararellanocoralgablesrealtor,Oscar Arellano - Coral Gables Realtor,real_estate,33146,real_estate,unlicensed,,,,,no active DBPR Real Estate Commission (corporations) license found in area
oscardetoffolijrc,"Oscar De Toffoli, Jr., CPA, PA",accounting,33134,,not_required,,,,,
ossobucococonutgrove,Ossobuco Coconut Grove,food_beverage,33133,food_service,verified_active,SEA2336477,10/01/2026,OSSOBUCO,100,
ostentabeautyconceptcoralgablesnailslashesfacials,"Ostenta Beauty Concept Coral Gables - Nails, Lashes & Facials",personal_services,33134,,not_required,,,,,
oteroc,"OTERO CPA, LLC",accounting,33134,,not_required,,,,,
our_lady_of_fatima_academy,Our Lady of Fatima Academy,education,33133,,not_required,,,,,
our_lady_of_lourdes_academy,Our Lady of Lourdes Academy,education,33143,,not_required,,,,,
ourladyofsorrowscatholicchurch,Our Lady of Sorrows Catholic Church,nonprofit,33134,,not_required,,,,,
outdoor_adventure_center,Outdoor Adventure Center,wellness,33146,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
oxionebeautyextensions,OXIONE BEAUTY & EXTENSIONS,personal_services,33134,,not_required,,,,,
oxxocarecleanerscoralgables,Oxxo Care Cleaners Coral Gables,personal_services,33146,,not_required,,,,,
oxxocarecleanersmerrickrk,Oxxo Care Cleaners Merrick Park,personal_services,33146,,not_required,,,,,
oyo_hotel_coral_gables__miami_airport,OYO Hotel Coral Gables - Miami Airport,hospitality,33134,,not_required,,,,,
ppole_pizza,P.Pole Pizza,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
p2505,P2505,auto_dealer,33134,,not_required,,,,,
pacific_national_bank,Pacific National Bank,banking,33134,,not_required,,,,,
gechiropracticlifecenter,Page Chiropractic Life Center,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
golainsurancegroup,Pagola Insurance Group,insurance,33134,,not_required,,,,,
lmettopresbyterianpreschool,Palmetto Presbyterian Preschool,education,33143,,not_required,,,,,
pan_american_institute,Pan American Institute,education,33133,,not_required,,,,,
pancitas_pregnancy_and_ultrasound,Pancitas Pregnancy and Ultrasound,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
panda_express,Panda Express,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
panera_bread,Panera Bread,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
ngaeaexploration,Pangaea Exploration,education,33133,,not_required,,,,,
panorama_restaurant__sky_lounge,Panorama Restaurant & Sky Lounge,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
papa_johns,Papa John's,food_beverage,33155,food_service,verified_active,NOS2301266,10/01/2026,PAPA JOHNS 586,100,
rameter,Parameter,technology,33146,,not_required,,,,,
ramounttaxaccountingcoralgables,Paramount Tax & Accounting Coral Gables,accounting,33134,,not_required,,,,,
party_city,Party City,retail,33143,,not_required,,,,,
pascals_on_ponce,Pascal's On Ponce,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
siondelcielocoffee,Pasion del Cielo Coffee,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
tiothings,Patio & Things,retail,33134,,not_required,,,,,
trisatare,PATRISA TARE,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
pauloluigi,Pauloluigi,food_beverage,33133,food_service,verified_active,NOS2333653,10/01/2026,PAULOLUIGI TO GO,100,
pause_studio_coral_gables,Pause Studio Coral Gables,accounting,33134,,not_required,,,,,
wnjewelrycoralgablesmiami,"Pawn Jewelry - Coral Gables, Miami",retail,33134,,not_required,,,,,
ycargo,"PayCargo, LLC",technology,33134,,not_required,,,,,
peacockfoundation,Peacock Foundation Inc,nonprofit,33146,,not_required,,,,,
peacock_garden,Peacock Garden,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
pecansdays,Pecan's Day Spa,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
peets_coffee,Peet's Coffee,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
pelicanschool,Pelican School,education,33134,,not_required,,,,,
pelvictherapysouthflorida,Pelvic Therapy South Florida,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
perilloconstruction,Perillo Construction Inc.,construction,33134,construction,verified_active,CGC021604,08/31/2028,PERILLO CONSTRUCTION INC,100,
perkinswill,Perkins+Will,professional_services,33134,,not_required,,,,,
permuyarchitecture,Permuy Architecture,professional_services,33134,,not_required,,,,,
pet_supermarket,Pet Supermarket,retail,33133,,not_required,,,,,
petco,Petco,retail,33143,,not_required,,,,,
petronaspotofamilydaycarecenter,Petrona Spoto Family Day Care Center,education,33134,,not_required,,,,,
petsmart,PetSmart,retail,33143,,not_required,,,,,
pharma_plus_drug_store,Pharma Plus Drug Store,healthcare,33144,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
