business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,top_delights,top_pain_points,osint_confidence,validation_tier,red_flag_present,red_flag_severity,red_flag_notes,chamber_member,source_file,batch_id,last_reviewed_date
vitalimagingcenter,Vital Imaging Center,,(305) 596-9992,https://vitalimg.com/contacts-brickell-gables-center-2/,3146 Southwest 22nd Street,25.7497942,-80.2444437,33133,Douglas Road Corridor,healthcare,laboratory,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
vivify,Vivify,,,,Southwest 40th Street,25.7328542,-80.3093144,33143,Bird Road Corridor,healthcare,alternative,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
walgreens,Walgreens,,,,4230 Southwest 8th Street,25.7639803,-80.2638961,33134,Bird Road Corridor,healthcare,pharmacy,$$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
youngskin,Young Skin,"Dr. Latanya Benjamin, MD",(954) 242-4275,youngskinmd.com,,,,,Coral Gables,healthcare,Physicians  Dermatology,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
zambranoorthodontics,Zambrano Orthodontics,,(305) 394-8112,https://miamidadeorthodontist.com/,550 Biltmore Way,25.7477988,-80.2659642,33134,Coral Gables,healthcare,dental,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
zuriplasticsurgery,Zuri Plastic Surgery,,(786) 804-1603,https://www.zuriplasticsurgery.com,7540 SW 61st Ave,25.7019527,-80.2948455,33143,Sunset / South Gables,healthcare,physician,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
achotelmiamidadeland,AC Hotel Miami Dadeland,Ms. Maria Maloney,(305) 668-4490,marriott.com/miacd,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
blacklane,Blacklane,Mr. Max Truen,(305) 684-2519,blacklane.com,,,,,Coral Gables,hospitality,Travel  Corporate/Incentive,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
mmodoreinnthegrove,Commodore Inn the Grove,,,,3162 Commodore Plaza,25.727271,-80.2448392,33133,Douglas Road Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
urtyardmarriottmiamiralgables,Courtyard Marriott Miami Coral Gables,Ms. Aida Martinez,(305) 443-2301,marriott.com/miagb,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
urtyardmiaminutgrove,Courtyard Miami Coconut Grove,,(305) 858-2500,https://www.marriott.com/miagv,2649 South Bayshore Drive,25.7314687,-80.2360044,33133,Douglas Road Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
urtyardmiamiralgables,Courtyard Miami Coral Gables,,(305) 443-2301,https://www.marriott.com/miagb,2051 South Le Jeune Road,25.7538494,-80.2624582,33134,Alhambra Circle,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
urtyardbymarriottmiamiatdolphinmall,Courtyard by Marriott Miami at Dolphin Mall,Ms. Zuleika Alicea,(305) 994-9343,marriott.com/miadm,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
davidwilliamhotelndoassociation,David William Hotel Condo Association,,,,700 Biltmore Way,25.7476598,-80.2695035,33134,Coral Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
elementmiamiinternationalairport,Element Miami International Airport,Ms. Maria Herrera,(305) 636-1600,,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
executivetropicgardenhotel,Executive Tropic Garden Hotel,,,https://www.executivefantasyhotels.com/,6925 Southwest 8th Street,25.7635716,-80.3076244,33134,Coral Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
expresstravelagraydawesmny,Express Travel (a Gray Dawes Company),Ms. Olga Ramudo,(305) 341-1200,expresstravelus.com,,,,,Coral Gables,hospitality,Travel Agencies,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
fourpointsbysheratonralgables,Four Points by Sheraton Coral Gables,Ms. Victoria Caldera,(305) 429-0000,marriott.com/fllfp,,25.7352389,-80.2576062,33134,Bird Road Corridor,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
gablesinn,Gables Inn,,,,730 South Dixie Highway,25.7218373,-80.2674353,33146,Coral Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
hamptoninnmiamidadeland,Hampton Inn Miami Dadeland,,(305) 269-0072,https://www.hilton.com/en/hotels/miadlhx-hampton-miami-dadeland/,8200 Southwest 70th Avenue,25.6940649,-80.3070424,33143,Sunset / South Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
hereyoutravel,Here You Travel,,(786) 387-0000,https://hereyoutravel.com/,814 Ponce de Leon Boulevard,25.7639974,-80.2595194,33134,Coral Gables,hospitality,travel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
hotelaryabwpremierllection,"Hotel Arya, BW Premier Collection",,(305) 529-2828,https://www.hotelaryacg.com/,2889 McFarlane Road,25.7272419,-80.2406523,33133,Douglas Road Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
hotellonnaderalgables,Hotel Colonnade Coral Gables,Ms. Stephanie Kopfstedt,(305) 441-2600,hotelcolonnade.com,180 Aragon Avenue,25.7501438,-80.2576786,33134,Miracle Mile,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
hotelstmichel,Hotel St. Michel,Mr. Daniel Nelms,(305) 444-1666,hotelstmichel.com,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
loewsralgableshotel,Loews Coral Gables Hotel,Mr. Felix Llibre,(786) 772-7676,loewshotels.com/coralgables,2950 Coconut Grove Drive,25.7446285,-80.2576888,33134,Ponce de Leon Corridor,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
marriottinternationalcaladevelopment,Marriott International  CALA Development,Mr. Laurent De Kousemaeker,(305) 420-4052,marriott.com,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
mayfairhousehotelgarden,Mayfair House Hotel & Garden,Mr. Michael Stephens,(305) 441-0000,mayfairhousemiami.com,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
mrcmiaminutgrove,Mr. C Miami - Coconut Grove,,,,2988 McFarlane Road,25.7273082,-80.2421835,33133,Douglas Road Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
novotelmiamibrickell,Novotel Miami Brickell,Ms. Fabiola Zerega,(786) 725-3215,novotelmiami.com,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
oyohotelralgablesmiamiairport,OYO Hotel Coral Gables - Miami Airport,,,,4700 Southwest 8th Street,25.7638874,-80.2718811,33134,Coral Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
overseasnetwork,Overseas Network,Ms. Tricia Menendez,(786) 276-8686,overseasnetwork.com,,,,,Coral Gables,hospitality,Travel Agencies,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
poncedeleonhotel,Ponce De Leon Hotel,,,,1721 Ponce de Leon Boulevard,25.7562147,-80.2585719,33134,Ponce de Leon Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
residenceinnmiaminutgrove3,Residence Inn Miami Coconut Grove 3,,,,2835 Tigertail Avenue,25.7311416,-80.2386594,33133,Douglas Road Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM+OSM,CG-OSINT-20260211-v3.0,2026-02-11
sanjuanmotel,San Juan Motel,,,,2390 Southwest 8th Street,25.7650566,-80.2345524,33133,Coral Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
socialbusmny,Social Bus Company,Ms. Daniela Serrano,(786) 658-9760,socialbuscompany.com,,,,,Coral Gables,hospitality,Travel  Corporate/Incentive,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
solkissescapes,Sol Kiss Escapes,Ms. Sylvia Sulkes,(305) 878-4004,solkissescapes.com,,,,,Coral Gables,hospitality,Travel Agencies,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sonestamiamiairport,Sonesta Miami Airport,Ms. Maria Liberos,(786) 294-1035,sonesta.com,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sunnysidemotel,Sunny Side Motel,,,,,25.7631493,-80.2940536,33134,Coral Gables,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
thesishotelmiami,THesis Hotel Miami,Ms. Joanna Halpin,(305) 667-5611,thesishotelmiami.com,1350 South Dixie Highway,25.7129757,-80.2782989,33146,Coral Gables,hospitality,Hotels & Resorts,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
themutinyhotel,The Mutiny Hotel,,,,2951 South Bayshore Drive,25.7272542,-80.2399506,33133,Douglas Road Corridor,hospitality,hotel,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
theritzcarltonofnutgrovemiami,"The Ritz Carlton of Coconut Grove, Miami",Ms. Marina Theard,(305) 644-4680,,,,,,Coral Gables,hospitality,Hotels & Resorts,$$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
theritzcarltonnutgrovemiami,"The Ritz-Carlton Coconut Grove, Miami",,,,,25.7302841,-80.2382231,33133,Douglas Road Corridor,hospitality,hotel,$$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
travelbydesign,Travel by Design Inc.,Ms. Lee Lennon,(305) 443-5441,travelsbydesign.net,,,,,Coral Gables,hospitality,Travel Agencies,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
aaainsurance,AAA Insurance,,,,6643 South Dixie Highway,25.6940371,-80.300392,33143,Sunset / South Gables,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
aflac,Aflac,Mr. Michael Porter,(786) 606-2811,,,,,,Coral Gables,insurance,Insurance  Employee Benefits,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
arthurjgallagher,Arthur J. Gallagher,Ms. Claudia Barrio,(786) 547-0816,ajg.com,,,,,Coral Gables,insurance,Insurance  Employee Benefits,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
avanteinsurancegroup,"Avante Insurance Group, LLC",Mrs. Gabriela Dominguez,(305) 812-7605,,,,,,Coral Gables,insurance,Insurance Agency,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
bestpracticestitle,"Best Practices Title, LLC",Ms. Giselle Breto,(305) 662-1600,bestpracticestitle.com,,,,,Coral Gables,insurance,Real Estate  Title Insurance Agency,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
brownbrowninsuranceservices,Brown & Brown Insurance Services Inc.,Ms. Isis Garcia,(305) 714-4400,bbrown.com,,,,,Coral Gables,insurance,Insurance,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
claimchecknsultants,Claim Check Consultants,,,,6555 Bird Road,25.7336794,-80.3020929,33146,Bird Road Corridor,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
rdoclaimsgroup,"Cordo Claims Group, LLC",Mr. Jose Luis Cordo,(877) 552-6736,cordoclaims.com,,,,,Coral Gables,insurance,AdjustersPublic/Insurance,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
deliaizquierdoinsuranceagency,Delia Izquierdo Insurance Agency Inc,,(305) 442-2182,https://deliaizquierdoinsuranceagency.com,300 Aragon Avenue,25.7500952,-80.2610478,33134,Miracle Mile,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
estrellainsurance,Estrella Insurance,,,,6801 Southwest 40th Street,25.7336144,-80.3051189,33146,Bird Road Corridor,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
firstsolutioninsurance,First Solution Insurance,,,,6530 Southwest 24th Street,25.7478166,-80.3025992,33146,Coral Gables,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
floridablue,Florida Blue,Mr. Jorge Martinez,(305) 921-7400,floridablue.com,,,,,Coral Gables,insurance,Health Insurance Plan,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
keenbattlemeadmny,Keen Battle Mead & Company,Mr. Michael W. Battle,(305) 820-6702,kbmco.com,,,,,Coral Gables,insurance,Insurance,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ludlaminsurance,Ludlam Insurance,,,,2504 Southwest 67th Avenue,25.7471127,-80.3037745,33146,Coral Gables,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
newyorklife,New York Life,Mr. Roger Paz,(305) 537-8116,newyorklife.com/agent/rpaz01,,,,,Coral Gables,insurance,Insurance  Life,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
nobleinsurancegroup,Noble Insurance Group,Mr. Aldo Colli,(305) 907-7995,,,,,,Coral Gables,insurance,InsuranceCommercial,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
robertjshaferassociates,Robert J. Shafer & Associates,Mr. Robert Shafer,(305) 775-3578,,,,,,Coral Gables,insurance,Insurance  Employee Benefits,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
statefarm,State Farm,,(305) 661-4213,https://www.kitsiagaines.com/,6704 Southwest 80th Street,25.6961167,-80.3016341,33143,Sunset / South Gables,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
superinsurancegroup,Super Insurance Group,,,,2122 Southwest 67th Avenue,25.7509679,-80.3039048,33146,Coral Gables,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
usiinsuranceservices,USI Insurance Services,Mr. Kurt Cushing,(786) 454-2082,usi.com,,,,,Coral Gables,insurance,Insurance Brokerage Firm,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
univistainsurance,Univista Insurance,,,,6711 Southwest 40th Street,25.7336447,-80.3034286,33146,Bird Road Corridor,insurance,insurance,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
albitelawgroup,Albite Law Group PA,,,,6547 Southwest 24th Street,25.7482899,-80.3024541,33146,Coral Gables,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
algolawfirm,Algo Law Firm,Ms. Ashley Airaghi,(305) 723-1876,algofirm.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
allendyerdoppeltgilchrist,"Allen Dyer Doppelt + Gilchrist, P.A",Mr. Robert H. Thornburg,(305) 374-8303,allendyer.com,,,,,Coral Gables,legal,"Attorneys  Patent, Trademark & Copyright Law",$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ariasabbassyourattorneys,Arias & Abbass Your Attorneys,,(786) 530-4357,https://talktomyattorneys.com,4531 Ponce de Leon Blvd,25.7295903,-80.2598731,33146,Coral Gables,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
attractions,Attractions,Ms. Mary Neustein,(305) 667-1651,fairchildgarden.org,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
balljanik,Ball Janik,Ms. Peggy Vivas,(786) 290-1127,balljanik.com,,,,,Coral Gables,legal,Attorneys  Real Estate,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
beasleydemosbrown,"Beasley, Demos & Brown, LLC",Ms. Stephanie Demos,(305) 669-3131,beasleydemos.com,,,,,Coral Gables,legal,Attorneys  Commercial Litigation,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
berwradellfernandezlarkinandtanesp,"Bercow Radell Fernandez Larkin and Tapanes, PLLC.",Mr. Paul Savage,(305) 374-5300,brzoninglaw.com,,,,,Coral Gables,legal,Legal Services,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
bergersingerman,Berger Singerman,Mr. Edward Baker,(305) 714-4347,bergersingerman.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
blanlawfirmp,"Blanco Law Firm, PLLC",Mr. Francoise J. Blanco,(305) 962-0944,blancointl.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
boundslawoffices,Bounds Law Offices,"Mr. Bruce M. Bounds, Esq.",(305) 728-1350,bounds.law,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
britop,"Brito, PLLC",Mr. Alejandro Brito,(305) 614-4071,britopllc.com,,,,,Coral Gables,legal,Attorneys  Business Law/Litigation,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
brownlawgroup,"Brown Law Group, P.A.",,,,6739 Southwest 40th Street,25.733666,-80.303618,33146,Bird Road Corridor,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
brownstonelaw,Brownstone Law,,(786) 753-5721,https://brownstonelaw.com/appellate-lawyer/florida-appeals/appellate-attorneys-in-miami-florida/,2520 Southwest 22nd Street,25.7501153,-80.2367757,33133,Douglas Road Corridor,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
carlosplanas,Carlos Planas,Mr. Carlos Planas,(305) 266-5500,,,,,,Coral Gables,legal,Legal Solutions,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
charlottelorberpowell,Charlotte Lorber Powell,Ms. Charlotte Lorber,(305) 444-6000,,,,,,Coral Gables,legal,Legal Solutions,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ralgablescaraccidentlawyergroup,Coral Gables Car Accident Lawyer Group,,(786) 504-7131,http://caraccident.the-company-lawyer.com/coral-gables-fl,396 Alhambra Circle,25.7515401,-80.2623432,33134,Alhambra Circle,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
cuetolawgrouppl,"Cueto Law Group, P.L.",Mr. Santiago Cueto,(305) 777-0377,cuetolawgroup.com,,,,,Coral Gables,legal,Attorneys  Business Law/Litigation,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
daypitney,Day Pitney,Mr. Joseph A. Ruiz,(305) 373-4000,daypitney.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
demaioimmigrationlawp,"De Maio Immigration Law, PLLC",,(786) 232-9120,https://www.demaio-law.com/,2121 Ponce de Leon Boulevard,25.7532188,-80.2585327,33134,Ponce de Leon Corridor,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
donlevyrosenrosen,"DonlevyRosen & Rosen, P.A.",Ms. Patricia A. DonlevyRosen,(305) 459-3283,protectyou.com,,,,,Coral Gables,legal,"Attorneys  Estate Planning, Trusts & Probate",$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
dreamteamlaw,Dream Team Law,Mr. Carlos Jimenez,(786) 219-9416,dreamteamfightsforyou.com,,,,,Coral Gables,legal,Legal Solutions,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
dreamteamlawp,"Dream Team Law, PLLC",Ms. Lara C Fernandez,(866) 255-8326,Dreamteamfightsforyou.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
drurylawfirm,Drury Law Firm,Mr. Christopher Drury,(305) 723-1100,drurypa.com,,,,,Coral Gables,legal,Attorneys  Personal Injury Litigation,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
esqtitlerealestatelaw,ESQ.title | Real Estate Law,,(305) 501-2836,https://www.esqtitle.law,121 Alhambra Plaza,25.7525428,-80.2571198,33134,Ponce de Leon Corridor,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
fleiteslaw,"Fleites Law, P.A.",,(305) 643-0300,https://www.fleiteslaw.com,1800 Southwest 27th Avenue,25.7546805,-80.2386945,33133,Douglas Road Corridor,legal,lawyer,$$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
frankrolfes,Frank Rolfes,Mr. Frank Rolfes,(305) 448-5990,,,,,,Coral Gables,legal,Legal Solutions,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
georgeadavid,"George A. David, P.A.",Mr. George A. David,(305) 569-9980,,,,,,Coral Gables,legal,Attorneys  Personal Injury Litigation,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
greenbergtraurig,"Greenberg Traurig, P.A.",Mr. Jorge L. Navarro,(305) 579-0821,gtlaw.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
guilfordassociates,Guilford & Associates,Mr. Frank Guilford,(305) 446-8411,,,,,,Coral Gables,legal,Attorneys  Real Estate,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
haberlaw,Haber Law,Ms. Kim Haber,(305) 379-2400,haber.law,,,,,Coral Gables,legal,Attorneys  Real Estate,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
hanklangston,Hank Langston,Mr. Hank Langston,(305) 632-3856,,,,,,Coral Gables,legal,Legal Solutions,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
hemispherelaw,"Hemisphere Law, P.A.",Mr. Daniel Hernandez,(305) 321-0451,hemispherelawpa.com,,,,,Coral Gables,legal,Attorneys  Real Estate,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
hinshawculbertson,"Hinshaw & Culbertson, LLP",Ms. Karen Fayson,(305) 358-7747,hinshawlaw.com,,,,,Coral Gables,legal,Attorneys  Commercial/Finance/Real Estate,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
hollandknight,"Holland & Knight, LLP",Mr. Bradley Houser,(305) 374-8500,hklaw.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
inmigranhelpmultiservices,"InmigranHelp Multiservices, LLC",Ms. Ana Carolina Molina,(832) 810-7490,inmigranhelp.com,,,,,Coral Gables,legal,Legal Solutions,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ivetteodoskinsulting,Ivette ODoski Consulting,Ms. Ivette Arango O'Doski,(305) 632-6452,,,,,,Coral Gables,legal,Attorneys  Government Affairs Consultants,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
jmuirassociates,"J. Muir & Associates, P.A.",Ms. Jane Muir,(786) 533-1100,miamibusiness.law,,,,,Coral Gables,legal,Attorneys  Business Law/Litigation,$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
