business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,rating_secondary_value,rating_secondary_source,top_delights,top_pain_points,osint_confidence,validation_tier,validation_confidence,red_flag_present,red_flag_severity,red_flag_category,red_flag_notes,pkp_node_type,pkp_edges_summary,pkp_picks_shovels_summary,pkp_undercurrents_summary,pkp_key_signals,pkp_primary_risks,pkp_primary_actions,chamber_member,source,batch_id,last_reviewed_date
skin_studio_by_doctors_daughter,Skin Studio By Doctor's Daughter,Ms. Danielle Fox,(786) 942-4704,skinstudiodd.com,,,,,Coral Gables,personal_services,Beauty Salon & Spa,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:personal_services; network:CGCC_ecosystem,Booking software; POS; social media; loyalty programs,Labor costs; online booking expectations; review dependency,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
uni_k_wax_of_coral_gables,Uni K Wax of Coral Gables,Mr. Hector Morales,(305) 450-0885,unikwax.com/coralâ€‘gables,,,,,Coral Gables,personal_services,Hair Removal,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:personal_services; network:CGCC_ecosystem,Booking software; POS; social media; loyalty programs,Labor costs; online booking expectations; review dependency,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
van_orsdel_funeral__cremation_services__coral_gables,Van Orsdel Funeral & Cremation Services â€‘ Coral Gables,Mr. Donald Van Orsdel,(305) 446-4412,vanorsdel.com,4600 SW 8th St,25.7639929,-80.2710005,33134,Coral Gables,personal_services,Funeral Homes & Memorial Parks,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:personal_services; network:CGCC_ecosystem,Booking software; POS; social media; loyalty programs,Labor costs; online booking expectations; review dependency,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC+OSM,CG-OSINT-20260211-v2.0,2026-02-11
yuly_barbershop_and_mens_grooming,Yuly Barbershop and Men's Grooming,Ms. Yuly Martinez,(786) 449-0340,,,,,,Coral Gables,personal_services,Barbershop,$$,,,,,,,,0.55,Moderate,0.55,N,,,,asset_node,sector:personal_services; network:CGCC_ecosystem,Booking software; POS; social media; loyalty programs,Labor costs; online booking expectations; review dependency,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
305_pink_pack,305 Pink Pack,Ms. Rosemary Carrera,(305) 859-1224,305pinkpack.org,,,,,Coral Gables,professional_services,Nonâ€‘Profit Organization â€‘ Human Services,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
adriana_hoyos,ADRIANA HOYOS,Mr. Eduardo Perez,(305) 794-5525,adrianahoyos.com,,,,,Coral Gables,professional_services,High End Furnishings / Interior Design,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
aflac,Aflac,Mr. Michael Porter,(786) 606-2811,,,,,,Coral Gables,professional_services,Insurance â€‘ Employee Benefits,$$$,,,,,,,,0.55,Moderate,0.55,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
alhambra_station_cafe,Alhambra Station Cafe,Ms. Karina Fava,(305) 441-2676,alhambrastationcafe.com,,,,,Coral Gables,professional_services,Restaurants â€‘ International Deli Gourmet,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
alice_bravo__assoc_llc,"Alice Bravo & Assoc., LLC",Ms. Alice Bravo,(305) 458-7541,alicebravo.com,,,,,Coral Gables,professional_services,Engineering & Consulting,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
all_atlantic_benefits,All Atlantic Benefits,Mr. TJ North,(305) 978-3051,allatlanticbenefits.com,,,,,Coral Gables,professional_services,Employee Benefits,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
american_transportation__limo,American Transportation & Limo,Ms. Valentina Canizales,(754) 715-7756,americanlimofl.com,,,,,Coral Gables,professional_services,Translation Services,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
anne_rezac_design,Anne Rezac Design,Ms. Anne Rezac,(224) 334-7411,annerezac.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
arx_creative,ArX Creative,Ms. Maria Eugenia Lanao,(305) 302-0111,arxcreative.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
architectural_design_collaborative_inc,Architectural Design Collaborative Inc.,Mr. Raymundo Feito,(305) 442-1188,adcinternational.net,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
arthur_j_gallagher,Arthur J. Gallagher,Ms. Claudia Barrio,(786) 547-0816,ajg.com,,,,,Coral Gables,professional_services,Insurance â€‘ Employee Benefits,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
ascendo_resources_llc,"Ascendo Resources, LLC",Ms. Maria F. Mora,(305) 709-5324,ascendo.com,,,,,Coral Gables,professional_services,Staffing/Recruiting,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
bermello_ajamil__partners_inc,"Bermello, Ajamil & Partners, Inc.",Ms. Tere Garcia,(305) 859-2050,bermelloajamil.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
blue_columbia_holdings,Blue Columbia Holdings,Ms. Tracy Davies,(986) 221-9584,lexreception.com,,,,,Coral Gables,professional_services,Staffing Services,$$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
ciao_moving__storage,Ciao Moving & Storage,,(305) 531-4222,https://ciaomoving.com/,3000 Coral Way,25.7498545,-80.2424634,33145,Douglas Road Corridor,professional_services,professional_services/moving_company,$$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Douglas Road Corridor; sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
consulate_general_of_paraguay,Consulate General of Paraguay,,(305) 374-9090,https://consulparmiami.org/,2655 Southwest 42nd Avenue,25.747483,-80.2612853,33134,Coral Gables,professional_services,professional_services/diplomatic,$$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
consulate_general_of_peru,Consulate General of Peru,,(786) 713-2400,http://www.consulado.pe/es/Miami,1401 Ponce de Leon Boulevard,25.7588169,-80.2587152,33134,Ponce de Leon Corridor,professional_services,professional_services/diplomatic,$$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,geo:Ponce de Leon Corridor; sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
consulate_general_of_spain,Consulate General of Spain,,(305) 446-5511,http://www.exteriores.gob.es/Consulados/MIAMI/en/Pages/inicio.aspx,2655 Southwest 42nd Avenue,25.7475321,-80.2615072,33134,Coral Gables,professional_services,professional_services/diplomatic,$$$,,,,,,,,0.60,Moderate,0.65,N,,,,asset_node,sector:professional_services; network:CGCC_ecosystem,Practice mgmt; CRM; certifications; industry networks,AI automation of routine tasks; talent retention; remote work norms,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
